MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
010,EINKBELEG,0071160694,0063963600,EKPO,010007116069400010,NETPR,U,      349.95,      323.85
010,EINKBELEG,0071160694,0063963600,EKPO,010007116069400010,NETWR,U,     116183.40,     107518.20
010,EINKBELEG,0071160694,0063963600,EKPO,010007116069400020,NETPR,U,       55.95,       51.84
010,EINKBELEG,0071160694,0063963600,EKPO,010007116069400020,NETWR,U,       4252.20,       3939.84
010,EINKBELEG,0072099979,0064092038,EKPO,010007209997900010,NETPR,U,      650.00,      600.00
010,EINKBELEG,0072099979,0064092038,EKPO,010007209997900010,NETWR,U,        650.00,        600.00
010,EINKBELEG,0072099979,0064127302,EKPO,010007209997900010,NETPR,U,      651.00,      650.00
010,EINKBELEG,0072099979,0064127302,EKPO,010007209997900010,NETWR,U,        651.00,        650.00
010,EINKBELEG,0072099979,0064127466,EKPO,010007209997900010,NETPR,U,      489.65,      651.00
010,EINKBELEG,0072099979,0064127466,EKPO,010007209997900010,NETWR,U,        489.65,        651.00
010,EINKBELEG,0072099424,0064157655,EKPO,010007209942400020,NETPR,U,     1072.11,     1500.00
010,EINKBELEG,0072099424,0064157655,EKPO,010007209942400020,NETWR,U,       1072.11,       1500.00
010,EINKBELEG,0072097069,0064217415,EKPO,010007209706900020,NETPR,U,    33000.00,    25000.00
010,EINKBELEG,0072097069,0064217415,EKPO,010007209706900020,NETWR,U,      33000.00,      25000.00
010,EINKBELEG,0072099424,0064217418,EKPO,010007209942400010,NETPR,U,     2478.36,     3000.00
010,EINKBELEG,0072099424,0064217418,EKPO,010007209942400010,NETWR,U,       2478.36,       3000.00
010,EINKBELEG,0072099424,0064217418,EKPO,010007209942400030,NETPR,U,      309.80,     1000.00
010,EINKBELEG,0072099424,0064217418,EKPO,010007209942400030,NETWR,U,        309.80,       1000.00
010,EINKBELEG,0072099424,0064257781,EKPO,010007209942400040,NETPR,U,      309.80,     1000.00
010,EINKBELEG,0072099424,0064257781,EKPO,010007209942400040,NETWR,U,        309.80,       1000.00
010,EINKBELEG,0072097069,0064258701,EKPO,010007209706900020,NETPR,U,    34000.00,    33000.00
010,EINKBELEG,0072097069,0064258701,EKPO,010007209706900020,NETWR,U,      34000.00,      33000.00
010,EINKBELEG,0072099424,0064262643,EKPO,010007209942400010,EREKZ,U,X,
010,EINKBELEG,0072099424,0064262643,EKPO,010007209942400020,EREKZ,U,X,
010,EINKBELEG,0072099424,0064262643,EKPO,010007209942400030,EREKZ,U,X,
010,EINKBELEG,0072099424,0064262643,EKPO,010007209942400040,EREKZ,U,X,
010,EINKBELEG,0072099519,0064263783,EKPO,010007209951900010,NETPR,U,     2600.00,     2400.00
010,EINKBELEG,0072099519,0064263783,EKPO,010007209951900010,NETWR,U,       2600.00,       2400.00
010,EINKBELEG,0072099519,0064263823,EKPO,010007209951900010,NETPR,U,     2400.00,     2600.00
010,EINKBELEG,0072099519,0064263823,EKPO,010007209951900010,NETWR,U,       2400.00,       2600.00
010,EINKBELEG,0076059957,0064264059,EKPO,010007605995700010,NETPR,U,       26.90,       20.00
010,EINKBELEG,0076059957,0064264059,EKPO,010007605995700010,NETWR,U,       1345.00,       1000.00
010,EINKBELEG,0072099519,0064264557,EKPO,010007209951900010,NETPR,U,    16000.00,     2400.00
010,EINKBELEG,0072099519,0064264557,EKPO,010007209951900010,NETWR,U,      16000.00,       2400.00
010,EINKBELEG,0072099519,0064264574,EKPO,010007209951900010,NETPR,U,    15800.00,    16000.00
010,EINKBELEG,0072099519,0064264574,EKPO,010007209951900010,NETWR,U,      15800.00,      16000.00
010,EINKBELEG,0072099519,0064264566,EKPO,010007209951900010,NETPR,U,    16000.00,    15800.00
010,EINKBELEG,0072099519,0064264566,EKPO,010007209951900010,NETWR,U,      16000.00,      15800.00
010,EINKBELEG,0072099525,0064264543,EKPO,010007209952500010,NETPR,U,     8000.00,     8400.00
010,EINKBELEG,0072099525,0064264543,EKPO,010007209952500010,NETWR,U,       8000.00,       8400.00
010,EINKBELEG,0072099592,0064313626,EKPO,010007209959200010,NETPR,U,     1848.00,     2152.00
010,EINKBELEG,0072099592,0064313626,EKPO,010007209959200010,NETWR,U,       1848.00,       2152.00
010,EINKBELEG,0072099592,0064313626,EKPO,010007209959200010,TXZ01,U,Elektrische Arbeiten,Motoreninstandsetzung
010,EINKBELEG,0072099595,0064313686,EKPO,010007209959500010,NETPR,U,     2114.00,     1776.00
010,EINKBELEG,0072099595,0064313686,EKPO,010007209959500010,NETWR,U,       2114.00,       1776.00
010,EINKBELEG,0072099595,0064313714,EKPO,010007209959500010,NETPR,U,     2414.00,     2114.00
010,EINKBELEG,0072099595,0064313714,EKPO,010007209959500010,NETWR,U,       2414.00,       2114.00
010,EINKBELEG,0072099595,0064314254,EKPO,010007209959500010,NETPR,U,     2734.00,     2414.00
010,EINKBELEG,0072099595,0064314254,EKPO,010007209959500010,NETWR,U,       2734.00,       2414.00
010,EINKBELEG,0072097069,0064343740,EKPO,010007209706900020,NETPR,U,    29957.66,    34000.00
010,EINKBELEG,0072097069,0064343740,EKPO,010007209706900020,NETWR,U,      29957.66,      34000.00
010,EINKBELEG,0072100199,0064344240,EKPO,010007210019900010,NETPR,U,     5000.00,     4000.00
010,EINKBELEG,0072100199,0064344240,EKPO,010007210019900010,NETWR,U,       5000.00,       4000.00
010,EINKBELEG,0072099592,0064367569,EKPO,010007209959200010,NETPR,U,     1608.00,     1848.00
010,EINKBELEG,0072099592,0064367569,EKPO,010007209959200010,NETWR,U,       1608.00,       1848.00
010,EINKBELEG,0072099592,0064367631,EKPO,010007209959200010,NETPR,U,     1604.00,     1608.00
010,EINKBELEG,0072099592,0064367631,EKPO,010007209959200010,NETWR,U,       1604.00,       1608.00
010,EINKBELEG,0072099595,0064367954,EKPO,010007209959500010,NETPR,U,     2324.75,     2734.00
010,EINKBELEG,0072099595,0064367954,EKPO,010007209959500010,NETWR,U,       2324.75,       2734.00
010,EINKBELEG,0072100290,0064549074,EKPO,010007210029000010,NETPR,U,     3000.00,     2500.00
010,EINKBELEG,0072100290,0064549074,EKPO,010007210029000010,NETWR,U,       3000.00,       2500.00
010,EINKBELEG,0072100290,0064549074,EKPO,010007210029000020,NETPR,U,    15000.00,    18000.00
010,EINKBELEG,0072100290,0064549074,EKPO,010007210029000020,NETWR,U,      15000.00,      18000.00
010,EINKBELEG,0072099165,0064554657,EKPO,010007209916500010,NETPR,U,     1074.00,     2000.00
010,EINKBELEG,0072099165,0064554657,EKPO,010007209916500010,NETWR,U,       1074.00,       2000.00
010,EINKBELEG,0072099165,0064555139,EKPO,010007209916500010,NETPR,U,      970.00,     1074.00
010,EINKBELEG,0072099165,0064555139,EKPO,010007209916500010,NETWR,U,        970.00,       1074.00
010,EINKBELEG,0072100290,0064892826,EKPO,010007210029000010,NETPR,U,     1500.00,     3000.00
010,EINKBELEG,0072100290,0064892826,EKPO,010007210029000010,NETWR,U,       1500.00,       3000.00
010,EINKBELEG,0072100290,0064892826,EKPO,010007210029000020,NETPR,U,    21000.00,    15000.00
010,EINKBELEG,0072100290,0064892826,EKPO,010007210029000020,NETWR,U,      21000.00,      15000.00
010,EINKBELEG,0072100264,0064892832,EKPO,010007210026400020,KEY,I,,
010,EINKBELEG,0072100264,0064910040,EKPO,010007210026400020,ADRN2,U,,0002087322
010,EINKBELEG,0072100264,0064910040,EKPO,010007210026400020,ADRNR,U,0003314884,
010,EINKBELEG,0072100290,0064924523,EKPO,010007210029000010,NETPR,U,     1375.30,     1500.00
010,EINKBELEG,0072100290,0064924523,EKPO,010007210029000010,NETWR,U,       1375.30,       1500.00
010,EINKBELEG,0072100290,0064924523,EKPO,010007210029000020,NETPR,U,    20619.79,    21000.00
010,EINKBELEG,0072100290,0064924523,EKPO,010007210029000020,NETWR,U,      20619.79,      21000.00
010,EINKBELEG,0072100779,0064968696,EKPO,010007210077900010,NETPR,U,     2000.00,     9500.00
010,EINKBELEG,0072100779,0064968696,EKPO,010007210077900010,NETWR,U,       2000.00,       9500.00
010,EINKBELEG,0072100779,0064968696,EKPO,010007210077900010,TXZ01,U,"HA, Fleyer Str.29 10K KSR Verlegung","HA, Fleyer Str.29 geg. 10K KSR Verlegung"
010,EINKBELEG,0072100779,0064968696,EKPO,010007210077900020,NETPR,U,     6500.00,    10000.00
010,EINKBELEG,0072100779,0064968696,EKPO,010007210077900020,NETWR,U,       6500.00,      10000.00
010,EINKBELEG,0072100779,0064968696,EKPO,010007210077900020,TXZ01,U,"HA, Fleyer Str.29 1KV KSR Verlegung","HA, Fleyer Str.29 geg. 1KV KSR Verlegung"
010,EINKBELEG,0072100902,0065055649,EKPO,010007210090200010,NETPR,U,    75000.00,    15000.00
010,EINKBELEG,0072100902,0065055649,EKPO,010007210090200010,NETWR,U,      75000.00,      15000.00
010,EINKBELEG,0072100902,0065055649,EKPO,010007210090200010,TXZ01,U,Herscheid Jahnstr. Wilhelm-Busch-Weg,Herscheid Wilhelm-Busch-Weg 400-KH-Nb.
010,EINKBELEG,0072100909,0065109097,EKPO,010007210090900010,NETPR,U,     5500.00,     5000.00
010,EINKBELEG,0072100909,0065109097,EKPO,010007210090900010,NETWR,U,       5500.00,       5000.00
010,EINKBELEG,0072099924,0065109156,EKPO,010007209992400010,EREKZ,U,X,
010,EINKBELEG,0072099059,0065109331,EKPO,010007209905900010,EREKZ,U,X,
010,EINKBELEG,0072100909,0065116121,EKPO,010007210090900010,NETPR,U,     5800.00,     5500.00
010,EINKBELEG,0072100909,0065116121,EKPO,010007210090900010,NETWR,U,       5800.00,       5500.00
010,EINKBELEG,0072099745,0065127047,EKPO,010007209974500010,NETPR,U,    25000.00,    13000.00
010,EINKBELEG,0072099745,0065127047,EKPO,010007209974500010,NETWR,U,      25000.00,      13000.00
010,EINKBELEG,0072100909,0065127056,EKPO,010007210090900010,NETPR,U,     5796.27,     5800.00
010,EINKBELEG,0072100909,0065127056,EKPO,010007210090900010,NETWR,U,       5796.27,       5800.00
010,EINKBELEG,0071161696,0065135495,EKPO,010007116169600010,NETPR,U,      165.60,      150.15
010,EINKBELEG,0071161696,0065135495,EKPO,010007116169600010,NETWR,U,        496.80,        450.45
010,EINKBELEG,0072100714,0065193269,EKPO,010007210071400010,NETPR,U,    30000.00,    10000.00
010,EINKBELEG,0072100714,0065193269,EKPO,010007210071400010,NETWR,U,      30000.00,      10000.00
010,EINKBELEG,0072100264,0065193557,EKPO,010007210026400020,NETPR,U,    13000.00,     6500.00
010,EINKBELEG,0072100264,0065193557,EKPO,010007210026400020,NETWR,U,      13000.00,       6500.00
010,EINKBELEG,0072100714,0065195822,EKPO,010007210071400010,NETPR,U,    10000.00,    30000.00
010,EINKBELEG,0072100714,0065195822,EKPO,010007210071400010,NETWR,U,      10000.00,      30000.00
010,EINKBELEG,0072101079,0065196299,EKPO,010007210107900010,NETPR,U,    11115.00,     9765.00
010,EINKBELEG,0072101079,0065196299,EKPO,010007210107900010,NETWR,U,      11115.00,       9765.00
010,EINKBELEG,0072101079,0065196418,EKPO,010007210107900010,NETPR,U,    13020.00,    11115.00
010,EINKBELEG,0072101079,0065196418,EKPO,010007210107900010,NETWR,U,      13020.00,      11115.00
010,EINKBELEG,0072101079,0065196418,EKPO,010007210107900010,TWRKZ,U,2,
010,EINKBELEG,0072101079,0065196418,EKPO,010007210107900010,VRTKZ,U,2,
010,EINKBELEG,0072101079,0065196567,EKPO,010007210107900010,NETPR,U,    23032.00,    13020.00
010,EINKBELEG,0072101079,0065196567,EKPO,010007210107900010,NETWR,U,      23032.00,      13020.00
010,EINKBELEG,0072101079,0065196690,EKPO,010007210107900010,ADRN2,U,,0002087324
010,EINKBELEG,0072101079,0065196690,EKPO,010007210107900010,ADRNR,U,0003325058,
010,EINKBELEG,0072100264,0065244748,EKPO,010007210026400020,NETPR,U,    13500.00,    13000.00
010,EINKBELEG,0072100264,0065244748,EKPO,010007210026400020,NETWR,U,      13500.00,      13000.00
010,EINKBELEG,0072100779,0065247097,EKPO,010007210077900010,NETPR,U,     2600.00,     2000.00
010,EINKBELEG,0072100779,0065247097,EKPO,010007210077900010,NETWR,U,       2600.00,       2000.00
010,EINKBELEG,0072100779,0065247097,EKPO,010007210077900020,NETPR,U,     5900.00,     6500.00
010,EINKBELEG,0072100779,0065247097,EKPO,010007210077900020,NETWR,U,       5900.00,       6500.00
010,EINKBELEG,0072100779,0065247182,EKPO,010007210077900010,NETPR,U,     2579.22,     2600.00
010,EINKBELEG,0072100779,0065247182,EKPO,010007210077900010,NETWR,U,       2579.22,       2600.00
010,EINKBELEG,0072100779,0065247182,EKPO,010007210077900020,NETPR,U,     5158.43,     5900.00
010,EINKBELEG,0072100779,0065247182,EKPO,010007210077900020,NETWR,U,       5158.43,       5900.00
010,EINKBELEG,0072099504,0065260176,EKPO,010007209950400010,EREKZ,U,X,
010,EINKBELEG,0072099126,0065340745,EKPO,010007209912600010,NETPR,U,     7840.14,     7500.00
010,EINKBELEG,0072099126,0065340745,EKPO,010007209912600010,NETWR,U,       7840.14,       7500.00
010,EINKBELEG,0072101079,0065345134,EKPO,010007210107900010,TXZ01,U,Station Schmittenkamp westl.,Station Scmittenkamp westl.
010,EINKBELEG,0072100264,0065359170,EKPO,010007210026400020,NETPR,U,    13471.22,    13500.00
010,EINKBELEG,0072100264,0065359170,EKPO,010007210026400020,NETWR,U,      13471.22,      13500.00
010,EINKBELEG,0072099126,0065370971,EKPO,010007209912600010,EREKZ,U,X,
010,EINKBELEG,0072100714,0065538040,EKPO,010007210071400010,NETPR,U,     8319.46,    10000.00
010,EINKBELEG,0072100714,0065538040,EKPO,010007210071400010,NETWR,U,       8319.46,      10000.00
010,EINKBELEG,0071161696,0065541756,EKPO,010007116169600010,NETPR,U,      331.20,      165.60
010,EINKBELEG,0071161696,0065541756,EKPO,010007116169600010,NETWR,U,        993.60,        496.80
010,EINKBELEG,4700001106,0065590053,EKPO,010470000110600010,NETPR,U,    12000.00,     8000.00
010,EINKBELEG,4700001106,0065590053,EKPO,010470000110600010,NETWR,U,      12000.00,       8000.00
010,EINKBELEG,0072097646,0065596654,EKPO,010007209764600010,NETPR,U,    25500.00,    32500.00
010,EINKBELEG,0072097646,0065596654,EKPO,010007209764600010,NETWR,U,      25500.00,      32500.00
010,EINKBELEG,0072097646,0065596654,EKPO,010007209764600070,KEY,I,,
010,EINKBELEG,0071161696,0065677826,EKPO,010007116169600010,NETPR,U,      165.60,      331.20
010,EINKBELEG,0071161696,0065677826,EKPO,010007116169600010,NETWR,U,        496.80,        993.60
010,EINKBELEG,4700001465,0065678292,EKPO,010470000146500010,NETPR,U,     6000.00,     4800.00
010,EINKBELEG,4700001465,0065678292,EKPO,010470000146500010,NETWR,U,       6000.00,       4800.00
010,EINKBELEG,0072099760,0065707317,EKPO,010007209976000010,NETPR,U,    10000.00,     4000.00
010,EINKBELEG,0072099760,0065707317,EKPO,010007209976000010,NETWR,U,      10000.00,       4000.00
010,EINKBELEG,0072099760,0065707317,EKPO,010007209976000030,NETPR,U,    10000.00,     1000.00
010,EINKBELEG,0072099760,0065707317,EKPO,010007209976000030,NETWR,U,      10000.00,       1000.00
010,EINKBELEG,0072099760,0065745304,EKPO,010007209976000010,NETPR,U,     5500.00,    10000.00
010,EINKBELEG,0072099760,0065745304,EKPO,010007209976000010,NETWR,U,       5500.00,      10000.00
010,EINKBELEG,0072099760,0065748856,EKPO,010007209976000010,NETPR,U,    15000.00,     5500.00
010,EINKBELEG,0072099760,0065748856,EKPO,010007209976000010,NETWR,U,      15000.00,       5500.00
010,EINKBELEG,0072099461,0065792135,EKPO,010007209946100010,EREKZ,U,X,
010,EINKBELEG,0072099990,0065799400,EKPO,010007209999000010,EREKZ,U,X,
010,EINKBELEG,0072099990,0065799400,EKPO,010007209999000010,NETPR,U,     1268.50,     1269.00
010,EINKBELEG,0072099990,0065799400,EKPO,010007209999000010,NETWR,U,       1268.50,       1269.00
010,EINKBELEG,0072099760,0065834578,EKPO,010007209976000030,NETPR,U,     5500.00,    10000.00
010,EINKBELEG,0072099760,0065834578,EKPO,010007209976000030,NETWR,U,       5500.00,      10000.00
010,EINKBELEG,0072099760,0065835571,EKPO,010007209976000010,NETPR,U,     9729.87,    15000.00
010,EINKBELEG,0072099760,0065835571,EKPO,010007209976000010,NETWR,U,       9729.87,      15000.00
010,EINKBELEG,0072099760,0065835571,EKPO,010007209976000030,NETPR,U,     5158.55,     5500.00
010,EINKBELEG,0072099760,0065835571,EKPO,010007209976000030,NETWR,U,       5158.55,       5500.00
010,EINKBELEG,0072100714,0065851751,EKPO,010007210071400010,EREKZ,U,X,
010,EINKBELEG,0072099760,0065884256,EKPO,010007209976000010,EREKZ,U,X,
010,EINKBELEG,0072100299,0065921239,EKPO,010007210029900020,NETPR,U,    11000.00,    16000.00
010,EINKBELEG,0072100299,0065921239,EKPO,010007210029900020,NETWR,U,      11000.00,      16000.00
010,EINKBELEG,0071161765,0065946257,EKPO,010007116176500010,INFNR,U,5300076560,
010,EINKBELEG,0071161765,0065946257,EKPO,010007116176500010,NETPR,U,      118.75,        0.00
010,EINKBELEG,0071161765,0065946257,EKPO,010007116176500010,NETWR,U,        118.75,          0.00
010,EINKBELEG,0071161765,0065946257,EKPO,010007116176500010,SPINF,U,C,A
010,EINKBELEG,0072099165,0065977924,EKPO,010007209916500010,EREKZ,U,X,
010,EINKBELEG,0072099946,0065989274,EKPO,010007209994600010,NETPR,U,    85000.00,    50000.00
010,EINKBELEG,0072099946,0065989274,EKPO,010007209994600010,NETWR,U,      85000.00,      50000.00
010,EINKBELEG,0072099946,0065997954,EKPO,010007209994600010,NETPR,U,    86000.00,    85000.00
010,EINKBELEG,0072099946,0065997954,EKPO,010007209994600010,NETWR,U,      86000.00,      85000.00
010,EINKBELEG,0072099946,0066004705,EKPO,010007209994600010,NETPR,U,    85644.92,    86000.00
010,EINKBELEG,0072099946,0066004705,EKPO,010007209994600010,NETWR,U,      85644.92,      86000.00
010,EINKBELEG,0072099745,0066013532,EKPO,010007209974500010,NETPR,U,    28902.00,    25000.00
010,EINKBELEG,0072099745,0066013532,EKPO,010007209974500010,NETWR,U,      28902.00,      25000.00
010,EINKBELEG,0072095046,0066019216,EKPO,010007209504600010,EREKZ,U,X,
010,EINKBELEG,0072099745,0066022694,EKPO,010007209974500010,NETPR,U,    29500.00,    28902.00
010,EINKBELEG,0072099745,0066022694,EKPO,010007209974500010,NETWR,U,      29500.00,      28902.00
010,EINKBELEG,0072099745,0066022857,EKPO,010007209974500010,NETPR,U,    29700.00,    29500.00
010,EINKBELEG,0072099745,0066022857,EKPO,010007209974500010,NETWR,U,      29700.00,      29500.00
010,EINKBELEG,0071161765,0066053457,EKPO,010007116176500010,NETPR,U,     1068.75,      118.75
010,EINKBELEG,0071161765,0066053457,EKPO,010007116176500010,NETWR,U,       1068.75,        118.75
010,EINKBELEG,0071161765,0066053509,EKPO,010007116176500010,NETPR,U,      118.75,     1068.75
010,EINKBELEG,0071161765,0066053509,EKPO,010007116176500010,NETWR,U,        118.75,       1068.75
010,EINKBELEG,0072096165,0066058350,EKPO,010007209616500010,EREKZ,U,X,
010,EINKBELEG,0071154509,0066110059,EKPO,010007115450900010,EREKZ,U,X,
010,EINKBELEG,4700001465,0066149464,EKPO,010470000146500010,NETPR,U,     8000.00,     6000.00
010,EINKBELEG,4700001465,0066149464,EKPO,010470000146500010,NETWR,U,       8000.00,       6000.00
010,EINKBELEG,0072100299,0066303133,EKPO,010007210029900020,NETPR,U,    10000.00,    11000.00
010,EINKBELEG,0072100299,0066303133,EKPO,010007210029900020,NETWR,U,      10000.00,      11000.00
010,EINKBELEG,0072100299,0066395911,EKPO,010007210029900020,NETPR,U,    10700.00,    10000.00
010,EINKBELEG,0072100299,0066395911,EKPO,010007210029900020,NETWR,U,      10700.00,      10000.00
010,EINKBELEG,0071156626,0066426375,EKPO,010007115662600010,EREKZ,U,X,
010,EINKBELEG,0072100655,0066432509,EKPO,010007210065500010,NETPR,U,     9500.00,     7000.00
010,EINKBELEG,0072100655,0066432509,EKPO,010007210065500010,NETWR,U,       9500.00,       7000.00
010,EINKBELEG,0072100655,0066434698,EKPO,010007210065500010,NETPR,U,     9800.00,     9500.00
010,EINKBELEG,0072100655,0066434698,EKPO,010007210065500010,NETWR,U,       9800.00,       9500.00
010,EINKBELEG,4700001402,0066439431,EKPO,010470000140200010,NETPR,U,     7000.00,     5000.00
010,EINKBELEG,4700001402,0066439431,EKPO,010470000140200010,NETWR,U,       7000.00,       5000.00
010,EINKBELEG,0072102549,0066456863,EKPO,010007210254900010,NETPR,U,    50000.00,    55000.00
010,EINKBELEG,0072102549,0066456863,EKPO,010007210254900010,NETWR,U,      50000.00,      55000.00
010,EINKBELEG,0072102549,0066456821,EKPO,010007210254900010,NETPR,U,    49000.00,    50000.00
010,EINKBELEG,0072102549,0066456821,EKPO,010007210254900010,NETWR,U,      49000.00,      50000.00
010,EINKBELEG,0072100902,0066457626,EKPO,010007210090200010,NETPR,U,    93584.46,    75000.00
010,EINKBELEG,0072100902,0066457626,EKPO,010007210090200010,NETWR,U,      93584.46,      75000.00
010,EINKBELEG,0072100655,0066465013,EKPO,010007210065500010,NETPR,U,     9611.00,     9800.00
010,EINKBELEG,0072100655,0066465013,EKPO,010007210065500010,NETWR,U,       9611.00,       9800.00
010,EINKBELEG,4700001659,0066471860,EKPO,010470000165900010,NETPR,U,    20000.00,    10000.00
010,EINKBELEG,4700001659,0066471860,EKPO,010470000165900010,NETWR,U,      20000.00,      10000.00
010,EINKBELEG,4700001417,0066499114,EKPO,010470000141700010,NETPR,U,     2500.00,     2000.00
010,EINKBELEG,4700001417,0066499114,EKPO,010470000141700010,NETWR,U,       2500.00,       2000.00
010,EINKBELEG,4700001219,0066621216,EKPO,010470000121900010,NETPR,U,    95000.00,    75000.00
010,EINKBELEG,4700001219,0066621216,EKPO,010470000121900010,NETWR,U,      95000.00,      75000.00
010,EINKBELEG,4700001219,0066621216,EKPO,010470000121900010,TXZ01,U,Lieferung von Fachliteratur 2016 - 2021,Lieferung von Fachliteratur 2016 - 2019
010,EINKBELEG,4700001219,0066621415,EKPO,010470000121900010,NETPR,U,    80000.00,    95000.00
010,EINKBELEG,4700001219,0066621415,EKPO,010470000121900010,NETWR,U,      80000.00,      95000.00
010,EINKBELEG,4700001219,0066621409,EKPO,010470000121900010,LOEKZ,U,S,
010,EINKBELEG,0072100902,0066634591,EKPO,010007210090200010,NETPR,U,    91429.29,    93584.46
010,EINKBELEG,0072100902,0066634591,EKPO,010007210090200010,NETWR,U,      91429.29,      93584.46
010,EINKBELEG,0072102902,0066682166,EKPO,010007210290200010,NETPR,U,     1660.50,      303.50
010,EINKBELEG,0072102902,0066682166,EKPO,010007210290200010,NETWR,U,       1660.50,        303.50
010,EINKBELEG,0072102902,0066682142,EKPO,010007210290200010,NETPR,U,     2672.50,     1660.50
010,EINKBELEG,0072102902,0066682142,EKPO,010007210290200010,NETWR,U,       2672.50,       1660.50
010,EINKBELEG,0072102902,0066682175,EKPO,010007210290200010,NETPR,U,     2661.50,     2672.50
010,EINKBELEG,0072102902,0066682175,EKPO,010007210290200010,NETWR,U,       2661.50,       2672.50
010,EINKBELEG,0072102902,0066683075,EKPO,010007210290200010,NETPR,U,     3841.50,     2661.50
010,EINKBELEG,0072102902,0066683075,EKPO,010007210290200010,NETWR,U,       3841.50,       2661.50
010,EINKBELEG,0072097579,0066767305,EKPO,010007209757900010,EREKZ,U,X,
010,EINKBELEG,0072091609,0066767292,EKPO,010007209160900010,EREKZ,U,X,
010,EINKBELEG,0072090942,0066767334,EKPO,010007209094200030,EREKZ,U,X,
010,EINKBELEG,0072102902,0067022873,EKPO,010007210290200010,LOEKZ,U,L,
010,EINKBELEG,0072102902,0067022873,EKPO,010007210290200010,STAPO,U,X,
010,EINKBELEG,0076061977,0067214723,EKPO,010007606197700010,NETPR,U,      100.00,      200.00
010,EINKBELEG,0076061977,0067214723,EKPO,010007606197700010,NETWR,U,        100.00,        200.00
010,EINKBELEG,0076061977,0067214723,EKPO,010007606197700010,TXZ01,U,Milwaukee Akku Schlagbohrschrauber,Bohrmaschine
010,EINKBELEG,0076061977,0067214778,EKPO,010007606197700010,NETPR,U,      200.00,      100.00
010,EINKBELEG,0076061977,0067214778,EKPO,010007606197700010,NETWR,U,        200.00,        100.00
010,EINKBELEG,0072106647,0067221456,EKPO,010007210664700010,NETPR,U,    10000.00,     5000.00
010,EINKBELEG,0072106647,0067221456,EKPO,010007210664700010,NETWR,U,      10000.00,       5000.00
010,EINKBELEG,4700001499,0067230353,EKPO,010470000149900010,NETPR,U,    69000.00,    59000.00
010,EINKBELEG,4700001499,0067230353,EKPO,010470000149900010,NETWR,U,      69000.00,      59000.00
010,EINKBELEG,4700001499,0067230928,EKPO,010470000149900010,NETPR,U,    89000.00,    69000.00
010,EINKBELEG,4700001499,0067230928,EKPO,010470000149900010,NETWR,U,      89000.00,      69000.00
010,EINKBELEG,0076061977,0067255861,EKPO,010007606197700010,NETPR,U,      231.57,      200.00
010,EINKBELEG,0076061977,0067255861,EKPO,010007606197700010,NETWR,U,        231.57,        200.00
010,EINKBELEG,4700001641,0067256242,EKPO,010470000164100010,NETPR,U,    75000.00,    50000.00
010,EINKBELEG,4700001641,0067256242,EKPO,010470000164100010,NETWR,U,      75000.00,      50000.00
010,EINKBELEG,4700001456,0067269795,EKPO,010470000145600010,NETPR,U,    10000.00,     5000.00
010,EINKBELEG,4700001456,0067269795,EKPO,010470000145600010,NETWR,U,      10000.00,       5000.00
010,EINKBELEG,4700001499,0067272955,EKPO,010470000149900010,NETPR,U,   222000.00,    89000.00
010,EINKBELEG,4700001499,0067272955,EKPO,010470000149900010,NETWR,U,     222000.00,      89000.00
010,EINKBELEG,4700001465,0067274337,EKPO,010470000146500010,NETPR,U,     9000.00,     8000.00
010,EINKBELEG,4700001465,0067274337,EKPO,010470000146500010,NETWR,U,       9000.00,       8000.00
010,EINKBELEG,0072099794,0067315953,EKPO,010007209979400010,NETPR,U,     1218.00,     2000.00
010,EINKBELEG,0072099794,0067315953,EKPO,010007209979400010,NETWR,U,       1218.00,       2000.00
010,EINKBELEG,0072095959,0067339484,EKPO,010007209595900010,NETPR,U,     5199.05,     5000.00
010,EINKBELEG,0072095959,0067339484,EKPO,010007209595900010,NETWR,U,       5199.05,       5000.00
010,EINKBELEG,0072100779,0067342444,EKPO,010007210077900010,EREKZ,U,X,
010,EINKBELEG,0072100779,0067342444,EKPO,010007210077900020,EREKZ,U,X,
010,EINKBELEG,4700001417,0067383033,EKPO,010470000141700010,NETPR,U,     3000.00,     2500.00
010,EINKBELEG,4700001417,0067383033,EKPO,010470000141700010,NETWR,U,       3000.00,       2500.00
010,EINKBELEG,0072099541,0067405970,EKPO,010007209954100010,NETPR,U,     3000.00,     5000.00
010,EINKBELEG,0072099541,0067405970,EKPO,010007209954100010,NETWR,U,       3000.00,       5000.00
010,EINKBELEG,0072100199,0067406004,EKPO,010007210019900010,NETPR,U,     3000.00,     5000.00
010,EINKBELEG,0072100199,0067406004,EKPO,010007210019900010,NETWR,U,       3000.00,       5000.00
010,EINKBELEG,0072102549,0067428689,EKPO,010007210254900010,NETPR,U,    40447.74,    49000.00
010,EINKBELEG,0072102549,0067428689,EKPO,010007210254900010,NETWR,U,      40447.74,      49000.00
010,EINKBELEG,0072106155,0067519118,EKPO,010007210615500010,NETPR,U,    25000.00,    15000.00
010,EINKBELEG,0072106155,0067519118,EKPO,010007210615500010,NETWR,U,      25000.00,      15000.00
010,EINKBELEG,0072106155,0067545831,EKPO,010007210615500010,NETPR,U,    20000.00,    25000.00
